GeneID1	GeneID2	PCC_healthy	feature_type	PCC_healthy_abs
3-hydroxysebacate	4-acetamidobutanoate	0.216961164798337	metabolite-metabolite	0.216961164798337
1-methyl-4-imidazoleacetate	4-acetamidobutanoate	0.16996515283585	metabolite-metabolite	0.16996515283585
N-acetyltryptophan	4-acetamidobutanoate	0.247566126724155	metabolite-metabolite	0.247566126724155
N-acetylthreonine	4-acetamidobutanoate	0.237289429805413	metabolite-metabolite	0.237289429805413
N-acetylhistidine	4-acetamidobutanoate	0.280534629153779	metabolite-metabolite	0.280534629153779
erythronate*	4-acetamidobutanoate	0.373494461328205	metabolite-metabolite	0.373494461328205
N1-methylinosine	4-acetamidobutanoate	0.458515566774666	metabolite-metabolite	0.458515566774666
N2,N2-dimethylguanosine	4-acetamidobutanoate	0.374314526500448	metabolite-metabolite	0.374314526500448
N6-carbamoylthreonyladenosine	4-acetamidobutanoate	0.452030473117659	metabolite-metabolite	0.452030473117659
phenylacetylglutamine	4-acetamidobutanoate	0.246419917972148	metabolite-metabolite	0.246419917972148
5,6-dihydrouridine	4-acetamidobutanoate	0.320227206915995	metabolite-metabolite	0.320227206915995
3-(3-amino-3-carboxypropyl)uridine*	4-acetamidobutanoate	0.255073850502541	metabolite-metabolite	0.255073850502541
hexadecanedioate (C16-DC)	4-acetamidobutanoate	0.163809905016576	metabolite-metabolite	0.163809905016576
1-ribosyl-imidazoleacetate*	4-acetamidobutanoate	0.276837446796041	metabolite-metabolite	0.276837446796041
hydantoin-5-propionate	4-acetamidobutanoate	0.191478628056126	metabolite-metabolite	0.191478628056126
O-sulfo-L-tyrosine	4-acetamidobutanoate	0.162426172767025	metabolite-metabolite	0.162426172767025
11-ketoetiocholanolone glucuronide	4-acetamidobutanoate	0.199673168770206	metabolite-metabolite	0.199673168770206
octadecenedioylcarnitine (C18:1-DC)*	4-acetamidobutanoate	0.154793670535525	metabolite-metabolite	0.154793670535525
arabonate/xylonate	4-acetamidobutanoate	0.406263611484416	metabolite-metabolite	0.406263611484416
vanillactate	4-acetamidobutanoate	0.461186634521663	metabolite-metabolite	0.461186634521663
p-cresol glucuronide*	4-acetamidobutanoate	0.196312298919953	metabolite-metabolite	0.196312298919953
N-acetylkynurenine (2)	4-acetamidobutanoate	0.119240408914203	metabolite-metabolite	0.119240408914203
C-glycosyltryptophan	4-acetamidobutanoate	0.533629514611202	metabolite-metabolite	0.533629514611202
N-acetylglucosamine/N-acetylgalactosamine	4-acetamidobutanoate	0.268155301793608	metabolite-metabolite	0.268155301793608
adipoylcarnitine (C6-DC)	4-acetamidobutanoate	0.248978949982028	metabolite-metabolite	0.248978949982028
suberoylcarnitine (C8-DC)	4-acetamidobutanoate	0.356733040777114	metabolite-metabolite	0.356733040777114
phenylacetylglutamate	4-acetamidobutanoate	0.24199702896096	metabolite-metabolite	0.24199702896096
methylsuccinoylcarnitine	4-acetamidobutanoate	0.15845234547361	metabolite-metabolite	0.15845234547361
cortolone glucuronide (1)	4-acetamidobutanoate	0.309431887923346	metabolite-metabolite	0.309431887923346
pyroglutamylalanine*	4-acetamidobutanoate	0.247375130691578	metabolite-metabolite	0.247375130691578
glutamine conjugate of C7H12O2*	4-acetamidobutanoate	0.293010206262265	metabolite-metabolite	0.293010206262265
glutamine conjugate of C6H10O2 (1)*	4-acetamidobutanoate	0.339556503222626	metabolite-metabolite	0.339556503222626
glutamine conjugate of C6H10O2 (2)*	4-acetamidobutanoate	0.252840457521177	metabolite-metabolite	0.252840457521177
2-hydroxysebacate	4-acetamidobutanoate	0.201232029753017	metabolite-metabolite	0.201232029753017
ascorbic acid 3-sulfate*	4-acetamidobutanoate	0.216947846304532	metabolite-metabolite	0.216947846304532
N-acetyl-isoputreanine	4-acetamidobutanoate	0.172041771044977	metabolite-metabolite	0.172041771044977
11beta-hydroxyandrosterone glucuronide	4-acetamidobutanoate	0.271806084916554	metabolite-metabolite	0.271806084916554
N2-acetyl,N6,N6-dimethyllysine	4-acetamidobutanoate	0.265114955429356	metabolite-metabolite	0.265114955429356
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	4-acetamidobutanoate	0.507133957698307	metabolite-metabolite	0.507133957698307
hydroxy-N6,N6,N6-trimethyllysine*	4-acetamidobutanoate	0.222652123302213	metabolite-metabolite	0.222652123302213
tetrahydrocortisol glucuronide	4-acetamidobutanoate	0.353779351282772	metabolite-metabolite	0.353779351282772
N,N-dimethyl-pro-pro	4-acetamidobutanoate	0.213969930387086	metabolite-metabolite	0.213969930387086
C-glycosyltryptophan	3-aminoisobutyrate	0.188424880013209	metabolite-metabolite	0.188424880013209
glycoursodeoxycholate	ursodeoxycholate	0.43777597947488	metabolite-metabolite	0.43777597947488
palmitoyl ethanolamide	oleoyl ethanolamide	0.634295198408822	metabolite-metabolite	0.634295198408822
linoleoyl ethanolamide	oleoyl ethanolamide	0.531979404647221	metabolite-metabolite	0.531979404647221
4-acetamidobutanoate	N-acetylneuraminate	0.200604549325305	metabolite-metabolite	0.200604549325305
N1-methylinosine	N-acetylneuraminate	0.329077287324679	metabolite-metabolite	0.329077287324679
N2,N2-dimethylguanosine	N-acetylneuraminate	0.219933580769052	metabolite-metabolite	0.219933580769052
N6-carbamoylthreonyladenosine	N-acetylneuraminate	0.355280992015389	metabolite-metabolite	0.355280992015389
3-(3-amino-3-carboxypropyl)uridine*	N-acetylneuraminate	0.357615178244099	metabolite-metabolite	0.357615178244099
hydantoin-5-propionate	N-acetylneuraminate	0.253984620108984	metabolite-metabolite	0.253984620108984
N-acetylglucosamine/N-acetylgalactosamine	N-acetylneuraminate	0.27930571792665	metabolite-metabolite	0.27930571792665
adipoylcarnitine (C6-DC)	N-acetylneuraminate	0.221710827751712	metabolite-metabolite	0.221710827751712
N,N-dimethyl-pro-pro	N-acetylneuraminate	0.231984767180729	metabolite-metabolite	0.231984767180729
cysteinylglycine	cys-gly, oxidized	0.714304700813576	metabolite-metabolite	0.714304700813576
linoleate (18:2n6)	dihomo-linoleate (20:2n6)	0.846689163249343	metabolite-metabolite	0.846689163249343
palmitate (16:0)	dihomo-linoleate (20:2n6)	0.846337394472781	metabolite-metabolite	0.846337394472781
stearate (18:0)	dihomo-linoleate (20:2n6)	0.737781151486106	metabolite-metabolite	0.737781151486106
palmitoleate (16:1n7)	dihomo-linoleate (20:2n6)	0.762063717522106	metabolite-metabolite	0.762063717522106
margarate (17:0)	dihomo-linoleate (20:2n6)	0.916843213940474	metabolite-metabolite	0.916843213940474
pentadecanoate (15:0)	dihomo-linoleate (20:2n6)	0.848768000698468	metabolite-metabolite	0.848768000698468
docosapentaenoate (n3 DPA; 22:5n3)	dihomo-linoleate (20:2n6)	0.82558180424664	metabolite-metabolite	0.82558180424664
docosadienoate (22:2n6)	dihomo-linoleate (20:2n6)	0.872396003809749	metabolite-metabolite	0.872396003809749
adrenate (22:4n6)	dihomo-linoleate (20:2n6)	0.864597532921287	metabolite-metabolite	0.864597532921287
10-nonadecenoate (19:1n9)	dihomo-linoleate (20:2n6)	0.852332418281953	metabolite-metabolite	0.852332418281953
10-heptadecenoate (17:1n7)	dihomo-linoleate (20:2n6)	0.867779818514946	metabolite-metabolite	0.867779818514946
eicosenoate (20:1)	dihomo-linoleate (20:2n6)	0.791516206401286	metabolite-metabolite	0.791516206401286
linolenate [alpha or gamma; (18:3n3 or 6)]	dihomo-linoleate (20:2n6)	0.741083837670261	metabolite-metabolite	0.741083837670261
docosapentaenoate (n6 DPA; 22:5n6)	dihomo-linoleate (20:2n6)	0.68031313040843	metabolite-metabolite	0.68031313040843
dihomo-linolenate (20:3n3 or n6)	dihomo-linoleate (20:2n6)	0.834933352702871	metabolite-metabolite	0.834933352702871
oleate/vaccenate (18:1)	dihomo-linoleate (20:2n6)	0.730042564685274	metabolite-metabolite	0.730042564685274
2-hydroxypalmitate	2-hydroxystearate	0.807172285564952	metabolite-metabolite	0.807172285564952
desmethylnaproxen sulfate	naproxen	0.799792384663977	metabolite-metabolite	0.799792384663977
ibuprofen acyl glucuronide	ibuprofen	0.999783101871027	metabolite-metabolite	0.999783101871027
2-hydroxyibuprofen	ibuprofen	0.834498076877112	metabolite-metabolite	0.834498076877112
carboxyibuprofen	ibuprofen	0.984587634262355	metabolite-metabolite	0.984587634262355
dexlansoprazole	ibuprofen	0.999783101871027	metabolite-metabolite	0.999783101871027
oleoyl ethanolamide	palmitoyl ethanolamide	0.634295198408822	metabolite-metabolite	0.634295198408822
1-stearoyl-2-oleoyl-GPE (18:0/18:1)	1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	0.801516522973748	metabolite-metabolite	0.801516522973748
1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)	1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	0.688656147346227	metabolite-metabolite	0.688656147346227
1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*	1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	0.76351133187775	metabolite-metabolite	0.76351133187775
1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	0.700796423462138	metabolite-metabolite	0.700796423462138
1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*	1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	0.825135865673754	metabolite-metabolite	0.825135865673754
palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*	1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	0.342150161633178	metabolite-metabolite	0.342150161633178
1-stearoyl-2-docosapentaenoyl-GPE (18:0/22:5n6)*	1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	0.649706592917352	metabolite-metabolite	0.649706592917352
N-stearoyl-sphinganine (d18:0/18:0)*	N-stearoyl-sphingosine (d18:1/18:0)*	0.728087703689518	metabolite-metabolite	0.728087703689518
ceramide (d18:1/17:0, d17:1/18:0)*	N-stearoyl-sphingosine (d18:1/18:0)*	0.772780111951412	metabolite-metabolite	0.772780111951412
ceramide (d18:2/24:1, d18:1/24:2)*	N-stearoyl-sphingosine (d18:1/18:0)*	0.565222480838719	metabolite-metabolite	0.565222480838719
glycocholate	glycochenodeoxycholate	0.50538761802664	metabolite-metabolite	0.50538761802664
taurochenodeoxycholate	glycochenodeoxycholate	0.722572330794732	metabolite-metabolite	0.722572330794732
glycocholate	taurochenodeoxycholate	0.447186699453148	metabolite-metabolite	0.447186699453148
glycochenodeoxycholate	taurochenodeoxycholate	0.722572330794732	metabolite-metabolite	0.722572330794732
taurocholate	taurochenodeoxycholate	0.504610104009731	metabolite-metabolite	0.504610104009731
glycocholate	taurocholate	0.644176768924988	metabolite-metabolite	0.644176768924988
taurochenodeoxycholate	taurocholate	0.504610104009731	metabolite-metabolite	0.504610104009731
tauro-beta-muricholate	taurodeoxycholate	0.299392672814496	metabolite-metabolite	0.299392672814496
salicylate	2-hydroxyhippurate (salicylurate)	0.920875051710955	metabolite-metabolite	0.920875051710955
5-hydroxyindoleacetate	suberate (C8-DC)	-0.124708030972056	metabolite-metabolite	0.124708030972056
quinolinate	suberate (C8-DC)	-0.114487461906853	metabolite-metabolite	0.114487461906853
pyroglutamylglutamine	suberate (C8-DC)	0.285429300940195	metabolite-metabolite	0.285429300940195
1-methyl-4-imidazoleacetate	suberate (C8-DC)	0.175796180914284	metabolite-metabolite	0.175796180914284
N-acetylhistidine	suberate (C8-DC)	0.14789066729082	metabolite-metabolite	0.14789066729082
4-hydroxyhippurate	suberate (C8-DC)	0.126023803549386	metabolite-metabolite	0.126023803549386
N6-succinyladenosine	suberate (C8-DC)	0.591046765764903	metabolite-metabolite	0.591046765764903
11-ketoetiocholanolone glucuronide	suberate (C8-DC)	-0.163265642062121	metabolite-metabolite	0.163265642062121
N-acetylglucosamine/N-acetylgalactosamine	suberate (C8-DC)	0.111991680211555	metabolite-metabolite	0.111991680211555
phenylacetylglutamate	suberate (C8-DC)	-0.13995703545346	metabolite-metabolite	0.13995703545346
octadecenedioate (C18:1-DC)	suberate (C8-DC)	0.117200370741878	metabolite-metabolite	0.117200370741878
2-hydroxysebacate	suberate (C8-DC)	0.101300936769304	metabolite-metabolite	0.101300936769304
N-acetyl-isoputreanine	suberate (C8-DC)	0.131341874397859	metabolite-metabolite	0.131341874397859
GlcNAc sulfate conjugate of C21H34O2 steroid**	suberate (C8-DC)	-0.27822975182744	metabolite-metabolite	0.27822975182744
4-methyl-2-oxopentanoate	3-methyl-2-oxovalerate	0.822185813577232	metabolite-metabolite	0.822185813577232
2-hydroxyacetaminophen sulfate*	4-acetamidophenylglucuronide	0.99942962669615	metabolite-metabolite	0.99942962669615
2-methoxyacetaminophen sulfate*	4-acetamidophenylglucuronide	0.997085423783059	metabolite-metabolite	0.997085423783059
pro-hydroxy-pro	5-hydroxylysine	0.183902880794512	metabolite-metabolite	0.183902880794512
3-hydroxy-3-methylglutarate	glucuronate	0.162184506447249	metabolite-metabolite	0.162184506447249
S-adenosylhomocysteine (SAH)	glucuronate	0.164427592437229	metabolite-metabolite	0.164427592437229
myo-inositol	glucuronate	0.15182046857799	metabolite-metabolite	0.15182046857799
pseudouridine	glucuronate	0.213014394636515	metabolite-metabolite	0.213014394636515
4-acetamidobutanoate	glucuronate	0.167308788500638	metabolite-metabolite	0.167308788500638
N-acetylglutamine	glucuronate	0.2957867265576	metabolite-metabolite	0.2957867265576
N-acetylphenylalanine	glucuronate	0.160436372875994	metabolite-metabolite	0.160436372875994
erythronate*	glucuronate	0.184503348441799	metabolite-metabolite	0.184503348441799
N1-methylinosine	glucuronate	0.222650836098547	metabolite-metabolite	0.222650836098547
N2,N2-dimethylguanosine	glucuronate	0.222983731988299	metabolite-metabolite	0.222983731988299
N6-carbamoylthreonyladenosine	glucuronate	0.299367409664185	metabolite-metabolite	0.299367409664185
3-(3-amino-3-carboxypropyl)uridine*	glucuronate	0.27952544755229	metabolite-metabolite	0.27952544755229
1-ribosyl-imidazoleacetate*	glucuronate	0.116696713754672	metabolite-metabolite	0.116696713754672
hydantoin-5-propionate	glucuronate	0.157799159530048	metabolite-metabolite	0.157799159530048
gamma-CEHC glucuronide*	glucuronate	0.172478260999166	metabolite-metabolite	0.172478260999166
N-acetyl-1-methylhistidine*	glucuronate	0.27069965821298	metabolite-metabolite	0.27069965821298
arabitol/xylitol	glucuronate	0.143937755374128	metabolite-metabolite	0.143937755374128
N-acetylglucosamine/N-acetylgalactosamine	glucuronate	0.178414808058161	metabolite-metabolite	0.178414808058161
glutamine conjugate of C6H10O2 (1)*	glucuronate	0.203774195924583	metabolite-metabolite	0.203774195924583
11beta-hydroxyandrosterone glucuronide	glucuronate	0.235673316336023	metabolite-metabolite	0.235673316336023
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	glucuronate	0.21385410038224	metabolite-metabolite	0.21385410038224
(S)-a-amino-omega-caprolactam	glucuronate	0.20992971569524	metabolite-metabolite	0.20992971569524
N-acetyl-2-aminoadipate	glucuronate	0.45273130371662	metabolite-metabolite	0.45273130371662
N,N-dimethyl-pro-pro	glucuronate	0.143305812168031	metabolite-metabolite	0.143305812168031
maltose	maltotriose	0.793702548362146	metabolite-metabolite	0.793702548362146
pseudouridine	xanthosine	0.240581783269734	metabolite-metabolite	0.240581783269734
N-acetylthreonine	xanthosine	0.346703789973298	metabolite-metabolite	0.346703789973298
3-methylglutarylcarnitine (2)	xanthosine	0.128328887788186	metabolite-metabolite	0.128328887788186
C-glycosyltryptophan	xanthosine	0.13645367823301	metabolite-metabolite	0.13645367823301
N,N-dimethyl-pro-pro	xanthosine	0.101121427372838	metabolite-metabolite	0.101121427372838
caffeine	theophylline	0.727064647846721	metabolite-metabolite	0.727064647846721
paraxanthine	theophylline	0.838568306675203	metabolite-metabolite	0.838568306675203
1,3-dimethylurate	theophylline	0.807896997079452	metabolite-metabolite	0.807896997079452
1,7-dimethylurate	theophylline	0.844477653862426	metabolite-metabolite	0.844477653862426
5-acetylamino-6-amino-3-methyluracil	quinate	0.623351159618378	metabolite-metabolite	0.623351159618378
guaiacol sulfate	quinate	0.591160961997275	metabolite-metabolite	0.591160961997275
3-methylxanthine	theobromine	0.795517443785263	metabolite-metabolite	0.795517443785263
3,7-dimethylurate	theobromine	0.896770282920597	metabolite-metabolite	0.896770282920597
caffeine	paraxanthine	0.672738932658917	metabolite-metabolite	0.672738932658917
theophylline	paraxanthine	0.838568306675203	metabolite-metabolite	0.838568306675203
1,3-dimethylurate	paraxanthine	0.795076002317175	metabolite-metabolite	0.795076002317175
1,7-dimethylurate	paraxanthine	0.788116716312272	metabolite-metabolite	0.788116716312272
1-methylxanthine	paraxanthine	0.742518117770408	metabolite-metabolite	0.742518117770408
6-hydroxyindole sulfate	3-indoxyl sulfate	0.903981646557629	metabolite-metabolite	0.903981646557629
3-methyl-2-oxovalerate	4-methyl-2-oxopentanoate	0.822185813577232	metabolite-metabolite	0.822185813577232
1-palmitoyl-GPC (16:0)	1-palmityl-GPC (O-16:0)	0.476765442655787	metabolite-metabolite	0.476765442655787
1-margaroyl-GPC (17:0)	1-palmityl-GPC (O-16:0)	0.749403762496852	metabolite-metabolite	0.749403762496852
1-stearoyl-GPC (18:0)	1-palmityl-GPC (O-16:0)	0.595989029703934	metabolite-metabolite	0.595989029703934
1-oleoyl-GPC (18:1)	1-palmityl-GPC (O-16:0)	0.661914667795769	metabolite-metabolite	0.661914667795769
1-palmitoleoyl-GPC (16:1)*	1-palmityl-GPC (O-16:0)	0.512824691967229	metabolite-metabolite	0.512824691967229
1-dihomo-linoleoyl-GPC (20:2)*	1-palmityl-GPC (O-16:0)	0.663720849022956	metabolite-metabolite	0.663720849022956
1-pentadecanoyl-GPC (15:0)*	1-palmityl-GPC (O-16:0)	0.565340299039386	metabolite-metabolite	0.565340299039386
1-(1-enyl-palmitoyl)-GPC (P-16:0)*	1-palmityl-GPC (O-16:0)	0.836697126715977	metabolite-metabolite	0.836697126715977
